service, arrival_time, lat, lon
904 , 2019-03-29T07:07:09+08:00 , 1.4403626666666667 , 103.80229883333334
912 , 2019-03-29T06:56:24+08:00 , 1.43683 , 103.79485916666667
912A , 2019-03-29T06:50:56+08:00 , 1.4351733333333332 , 103.80014316666667
912A , 2019-03-29T06:53:49+08:00 , 1.4361225 , 103.7975985
912A , 2019-03-29T07:03:29+08:00 , 1.4382545 , 103.7870285
962 , 2019-03-29T06:51:53+08:00 , 1.4344088333333334 , 103.80167633333333
962 , 2019-03-29T07:00:11+08:00 , 1.437047 , 103.78912766666667
904 , 2019-03-29T06:58:53+08:00 , 1.4428723333333333 , 103.804704
904 , 2019-03-29T07:06:29+08:00 , 1.4424851666666667 , 103.8048015
904 , 2019-03-29T07:18:24+08:00 , 1.4391931666666666 , 103.79314033333333
912 , 2019-03-29T06:56:07+08:00 , 1.4380053333333334 , 103.80193416666667
912A , 2019-03-29T06:55:15+08:00 , 1.4369755 , 103.80194516666667
912A , 2019-03-29T07:03:54+08:00 , 1.436212 , 103.79088516666667
912A , 2019-03-29T07:07:10+08:00 , 1.43807 , 103.78857333333333
962 , 2019-03-29T07:00:15+08:00 , 1.4339663333333332 , 103.79620816666667
962 , 2019-03-29T07:06:09+08:00 , 1.438062 , 103.78841633333333
904 , 2019-03-29T06:58:30+08:00 , 1.4388913333333333 , 103.80316183333333
904 , 2019-03-29T07:06:22+08:00 , 1.4449728333333334 , 103.80464
904 , 2019-03-29T07:18:47+08:00 , 1.4413406666666666 , 103.801635
912A , 2019-03-29T07:03:09+08:00 , 1.4351366666666667 , 103.79825866666667
912A , 2019-03-29T07:09:05+08:00 , 1.4356415 , 103.790954
912A , 2019-03-29T07:11:08+08:00 , 1.436847 , 103.7890695
962 , 2019-03-29T07:00:23+08:00 , 1.4350816666666666 , 103.80215733333333
962 , 2019-03-29T07:08:04+08:00 , 1.4349716666666668 , 103.79296283333333
904 , 2019-03-29T07:07:27+08:00 , 1.4413176666666667 , 103.805482
904 , 2019-03-29T07:16:37+08:00 , 1.4418003333333334 , 103.80515716666666
904 , 2019-03-29T07:23:30+08:00 , 1.4411763333333334 , 103.80127933333333
912A , 2019-03-29T07:08:43+08:00 , 1.4359316666666666 , 103.797571
912A , 2019-03-29T07:11:08+08:00 , 1.4368275 , 103.79483816666666
912A , 2019-03-29T07:15:23+08:00 , 1.4354339999999999 , 103.789729
962 , 2019-03-29T07:07:56+08:00 , 1.4346405 , 103.793564
962 , 2019-03-29T07:14:04+08:00 , 1.4354770000000001 , 103.7898505
904 , 2019-03-29T07:16:31+08:00 , 1.4459520000000001 , 103.8040335
904 , 2019-03-29T07:25:09+08:00 , 1.4390961666666666 , 103.80362266666667
904 , 2019-03-29T07:30:26+08:00 , 1.439829 , 103.797492
912A , 2019-03-29T07:08:59+08:00 , 1.4387515 , 103.80277
912A , 2019-03-29T07:12:14+08:00 , 1.4351456666666667 , 103.80000316666667
912A , 2019-03-29T07:16:05+08:00 , 1.4368883333333333 , 103.79486983333334
962 , 2019-03-29T07:12:35+08:00 , 1.4344586666666665 , 103.80080866666667
962 , 2019-03-29T07:20:58+08:00 , 1.4380448333333333 , 103.78857183333334
904 , 2019-03-29T07:17:16+08:00 , 1.441026 , 103.80612483333333
904 , 2019-03-29T07:24:42+08:00 , 1.4446228333333333 , 103.80264816666667
904 , 2019-03-29T07:32:21+08:00 , 1.4413248333333333 , 103.801568
912 , 2019-03-29T07:26:44+08:00 , 1.4352618333333333 , 103.7886965
912A , 2019-03-29T07:15:45+08:00 , 1.43696 , 103.80190333333333
912A , 2019-03-29T07:17:50+08:00 , 1.435166 , 103.799621
912A , 2019-03-29T07:25:05+08:00 , 1.4354793333333333 , 103.79019933333333
962 , 2019-03-29T07:22:42+08:00 , 1.4354478333333334 , 103.7905
904 , 2019-03-29T07:24:36+08:00 , 1.4430843333333332 , 103.80456583333333
904 , 2019-03-29T07:33:57+08:00 , 1.4393163333333332 , 103.80389333333333
904 , 2019-03-29T07:39:06+08:00 , 1.440756 , 103.8000135
912 , 2019-03-29T07:26:12+08:00 , 1.4368771666666666 , 103.79547483333333
912A , 2019-03-29T07:18:27+08:00 , 1.4387598333333333 , 103.8028035
912A , 2019-03-29T07:24:48+08:00 , 1.4362401666666667 , 103.797526
912A , 2019-03-29T07:30:59+08:00 , 1.4352296666666666 , 103.78870316666666
962 , 2019-03-29T07:22:25+08:00 , 1.4344013333333334 , 103.80170866666667
962 , 2019-03-29T07:29:41+08:00 , 1.4367753333333333 , 103.78904866666667
904 , 2019-03-29T07:24:05+08:00 , 1.4398933333333332 , 103.802529
904 , 2019-03-29T07:35:37+08:00 , 1.4441186666666668 , 103.80402316666667
904 , 2019-03-29T07:42:16+08:00 , 1.441348 , 103.80158716666666
912 , 2019-03-29T07:27:50+08:00 , 1.4351136666666666 , 103.80019683333333
912A , 2019-03-29T07:24:22+08:00 , 1.438758 , 103.80269966666667
912A , 2019-03-29T07:30:54+08:00 , 1.4368026666666667 , 103.79501333333333
912A , 2019-03-29T07:35:36+08:00 , 1.4354181666666666 , 103.78984033333333
962 , 2019-03-29T07:23:15+08:00 , 1.4396491666666666 , 103.80259166666667
962 , 2019-03-29T07:30:34+08:00 , 1.4335686666666667 , 103.79611016666667
904 , 2019-03-29T07:36:39+08:00 , 1.446578 , 103.8033205
904 , 2019-03-29T07:41:28+08:00 , 1.4419566666666666 , 103.80499166666667
904 , 2019-03-29T07:48:39+08:00 , 1.4411086666666666 , 103.80098083333333
912A , 2019-03-29T07:31:11+08:00 , 1.437015 , 103.80188333333334
912A , 2019-03-29T07:34:58+08:00 , 1.4359838333333332 , 103.79748533333333
912A , 2019-03-29T07:40:45+08:00 , 1.4368278333333333 , 103.789074
962 , 2019-03-29T07:29:18+08:00 , 1.438526 , 103.80307033333334
962 , 2019-03-29T07:32:27+08:00 , 1.4340601666666668 , 103.8016295
962 , 2019-03-29T07:35:57+08:00 , 1.433635 , 103.796136
904 , 2019-03-29T07:37:28+08:00 , 1.441475 , 103.80540033333334
904 , 2019-03-29T07:40:57+08:00 , 1.4447821666666667 , 103.80459716666667
904 , 2019-03-29T07:48:16+08:00 , 1.4393066666666667 , 103.80567966666666
912A , 2019-03-29T07:34:18+08:00 , 1.4387590000000001 , 103.80270633333333
912A , 2019-03-29T07:40:55+08:00 , 1.4368408333333333 , 103.79463983333333
912A , 2019-03-29T07:45:53+08:00 , 1.4366396666666668 , 103.78901766666667
962 , 2019-03-29T07:35:00+08:00 , 1.4379268333333333 , 103.803361
962 , 2019-03-29T07:44:54+08:00 , 1.4370188333333334 , 103.78911533333333
904 , 2019-03-29T07:40:39+08:00 , 1.4395235 , 103.80522316666666
904 , 2019-03-29T07:47:50+08:00 , 1.446368 , 103.80144116666666
904 , 2019-03-29T07:57:17+08:00 , 1.441387 , 103.8016875
912 , 2019-03-29T07:50:45+08:00 , 1.4353198333333332 , 103.789678
912A , 2019-03-29T07:41:28+08:00 , 1.4368406666666667 , 103.8017895
912A , 2019-03-29T07:45:06+08:00 , 1.437058 , 103.79557083333333
912A , 2019-03-29T07:50:51+08:00 , 1.4367455 , 103.78904366666667
962 , 2019-03-29T07:44:03+08:00 , 1.4332675 , 103.79843433333333
962 , 2019-03-29T07:49:24+08:00 , 1.4367273333333332 , 103.789061
904 , 2019-03-29T07:48:38+08:00 , 1.4417771666666668 , 103.805231
904 , 2019-03-29T07:57:34+08:00 , 1.4393105 , 103.80744433333334
904 , 2019-03-29T08:02:37+08:00 , 1.4411985 , 103.80131383333334
912 , 2019-03-29T07:50:45+08:00 , 1.4368745 , 103.79564016666667
912A , 2019-03-29T07:44:32+08:00 , 1.438383 , 103.801901
912A , 2019-03-29T07:51:36+08:00 , 1.4367488333333334 , 103.7948455
912A , 2019-03-29T07:55:58+08:00 , 1.4368368333333335 , 103.78910966666666
962 , 2019-03-29T07:45:13+08:00 , 1.4379348333333333 , 103.80336816666667
962 , 2019-03-29T07:49:13+08:00 , 1.4334018333333334 , 103.7965115
904 , 2019-03-29T07:56:58+08:00 , 1.4465678333333334 , 103.80331766666667
904 , 2019-03-29T08:03:08+08:00 , 1.4392668333333334 , 103.80386783333333
904 , 2019-03-29T08:09:31+08:00 , 1.439669 , 103.797598
912 , 2019-03-29T07:53:28+08:00 , 1.4351180000000001 , 103.79839716666666
912A , 2019-03-29T07:52:17+08:00 , 1.4350745 , 103.80001316666667
912A , 2019-03-29T07:55:19+08:00 , 1.4368351666666666 , 103.79562766666666
912A , 2019-03-29T08:00:58+08:00 , 1.4370041666666666 , 103.78913133333333
962 , 2019-03-29T07:48:35+08:00 , 1.4386798333333333 , 103.80302016666667
962 , 2019-03-29T07:59:21+08:00 , 1.4352531666666666 , 103.788713
904 , 2019-03-29T07:57:43+08:00 , 1.4412856666666667 , 103.8055085
904 , 2019-03-29T08:02:51+08:00 , 1.4465446666666666 , 103.80147816666667
904 , 2019-03-29T08:07:38+08:00 , 1.439293 , 103.80571466666666
912A , 2019-03-29T07:55:47+08:00 , 1.436924 , 103.80191083333334
912A , 2019-03-29T08:01:27+08:00 , 1.4367801666666666 , 103.79484966666666
912A , 2019-03-29T08:05:12+08:00 , 1.4353716666666667 , 103.78987683333334
962 , 2019-03-29T07:59:43+08:00 , 1.433795 , 103.796109
962 , 2019-03-29T08:04:15+08:00 , 1.4351033333333334 , 103.78876916666667
904 , 2019-03-29T08:03:22+08:00 , 1.4429023333333333 , 103.8046915
904 , 2019-03-29T08:07:49+08:00 , 1.4460123333333332 , 103.80167883333333
904 , 2019-03-29T08:18:16+08:00 , 1.4392678333333333 , 103.7953535
912 , 2019-03-29T08:09:38+08:00 , 1.4353556666666667 , 103.78871516666666
912A , 2019-03-29T08:00:43+08:00 , 1.436951 , 103.80191733333334
